Amayra.Fashion.bd,	Shopping & retail,	https://www.facebook.com/Amayra.Fashion.bd,	01703-635657,	23645 likes,	Friday 5 February 2021 at 08:08,	Tuesday 18 August 2020 at 10:02,	
SajposhakBangladesh,	Women's clothes shop · Jewellery & watches shop · Beauty, cosmetic & personal care,	https://www.facebook.com/SajposhakBangladesh,	01844-928291,	2383 likes,	Thursday 13 August 2020 at 09:50,	Sunday 30 August 2020 at 07:05,	
lpcbangladesh,	Women's clothes shop,	https://www.facebook.com/lpcbangladesh,	01973-892178,	1973 likes,	Friday 25 September 2020 at 11:54,	Thursday 24 September 2020 at 00:25,	
galaxyfashionz,	Clothes shop,	https://www.facebook.com/galaxyfashionz,	01882-332241,	1279 likes,	Wednesday 20 January 2021 at 04:52,	Saturday 30 January 2021 at 20:34,	
GamingStoreOfficial,	Gamer · Video game · Games/toys,	https://www.facebook.com/GamingStoreOfficial,	01934-464629,	80478 likes,	Friday 4 September 2020 at 02:25,	Friday 4 September 2020 at 13:19,	
Jusysfoodfusion,	Fast food restaurant,	https://www.facebook.com/Jusysfoodfusion,	01752-777321,	2197 likes,	Friday 5 February 2021 at 23:04,	Wednesday 13 January 2021 at 01:45,	
jarinfashion17,	Local business,	https://www.facebook.com/jarinfashion17,	01625-302010,	2779 likes,	Thursday 28 January 2021 at 06:58,	Thursday 28 January 2021 at 10:07,	
jannatladiescollection,	Women's clothes shop · Shopping service,	https://www.facebook.com/jannatladiescollection,	01765-211044,	790 likes,	Thursday 4 February 2021 at 16:20,	Thursday 4 February 2021 at 16:09,	
mkcollectionnarsingdi,	Product/service,	https://www.facebook.com/mkcollectionnarsingdi,	01992-437416,	3378 likes,	Friday 5 February 2021 at 22:29,	Thursday 4 February 2021 at 23:29,	
evocativebdltd,	Product/service · Shopping & retail · Organic food shop,	https://www.facebook.com/evocativebdltd,	01743-425337,	7911 likes,	Thursday 4 February 2021 at 03:04,	Saturday 30 January 2021 at 22:28,	
onlineborkhashop,	Clothes shop,	https://www.facebook.com/onlineborkhashop,	01646-173036,	1228 likes,	Tuesday 22 September 2020 at 02:50,	Friday 25 September 2020 at 00:39,	
Romoni247,	Shopping & retail,	https://www.facebook.com/Romoni247,	01968-196239,	1495 likes,	Wednesday 21 August 2019 at 21:07,	Tuesday 4 June 2019 at 11:59,	Monday 13 May 2019 at 09:52
aviana.thecloset,	Clothing (brand) · Women's clothes shop,	https://www.facebook.com/aviana.thecloset,	01534-666431,	2511 likes,	Sunday 31 January 2021 at 02:55,	Tuesday 26 January 2021 at 02:13,	
PremsCollections,	Clothing (brand) · Design & fashion,	https://www.facebook.com/PremsCollections,	01783-959559,	387057 likes,	Friday 5 February 2021 at 23:07,	Tuesday 26 January 2021 at 02:58,	
moonscollection18,	Shopping & retail · Product/service · Clothing (brand),	https://www.facebook.com/moonscollection18,	01864-930309,	268 likes,	Friday 18 December 2020 at 05:47,	Sunday 20 December 2020 at 08:26,	
sscutieshop,	Beauty, cosmetic & personal care,	https://www.facebook.com/sscutieshop,	,	21823 likes,	Thursday 31 December 2020 at 03:18,	Saturday 26 December 2020 at 03:16,	
halfashioncom,	Women's clothes shop · Boutique shop,	https://www.facebook.com/halfashioncom,	01703-607444,	24842 likes,	Sunday 6 September 2020 at 03:27,	Monday 20 July 2020 at 03:31,	
tamannasetu.culture,	Author,	https://www.facebook.com/tamannasetu.culture,	,	16595 likes,	Sunday 13 December 2020 at 18:50,	Monday 20 July 2020 at 02:49,	Sunday 19 July 2020 at 22:35
Tanjila.Rahman19,	Women's clothes shop · Product/service,	https://www.facebook.com/Tanjila.Rahman19,	01978-868841,	3571 likes,	Monday 1 February 2021 at 09:17,	Saturday 30 January 2021 at 02:44,	
localproduct.com.bd,	Shopping & retail · Product/service · Health/beauty,	https://www.facebook.com/localproduct.com.bd,	01631-690769,	1961 likes,	Monday 28 December 2020 at 10:31,	Tuesday 22 December 2020 at 22:25,	
Arsajibysafa,	Women's clothes shop,	https://www.facebook.com/Arsajibysafa,	01308-556191,	6158 likes,	Monday 18 January 2021 at 07:38,	Thursday 31 December 2020 at 06:06,	
FarjanistaBD,	Women's clothes shop · Beauty, cosmetic & personal care,	https://www.facebook.com/FarjanistaBD,	01316-086517,	838 likes,	Monday 1 February 2021 at 04:04,	Tuesday 12 January 2021 at 05:58,	
barcodecafedhaka,	Cafe,	https://www.facebook.com/barcodecafedhaka,	01735-986411,	132604 likes,	,	,	
gameshopbdtrusted,	Business service,	https://www.facebook.com/gameshopbdtrusted,	01735-733807,	21106 likes,	Monday 28 December 2020 at 21:58,	Thursday 3 September 2020 at 05:59,	
brothersonlinemart,	Product/service,	https://www.facebook.com/brothersonlinemart,	01706-690212,	218 likes,	Thursday 5 November 2020 at 02:06,	Thursday 5 November 2020 at 02:03,	
dalfourbd,	Health/beauty · Product/service,	https://www.facebook.com/dalfourbd,	01730-302001,	767 likes,	Wednesday 6 November 2019 at 06:43,	Sunday 27 October 2019 at 01:43,	
newtrendgallery,	Jewellery & watches shop · Product/service,	https://www.facebook.com/newtrendgallery,	01914-188426,	48366 likes,	,	,	
sumaiyasuniquefashion,	Shopping & retail,	https://www.facebook.com/sumaiyasuniquefashion,	01862-073917,	281 likes,	Sunday 30 August 2020 at 21:51,	Sunday 26 July 2020 at 11:10,	Sunday 26 July 2020 at 11:01
aneeza.fashion,	Women's clothes shop · Clothing (brand),	https://www.facebook.com/aneeza.fashion,	01913-501051,	52174 likes,	Friday 5 February 2021 at 22:39,	Tuesday 2 February 2021 at 22:03,	
arushaaumisha,	Clothing (brand),	https://www.facebook.com/arushaaumisha,	01717-626236,	1128 likes,	Monday 14 December 2020 at 09:57,	Sunday 29 November 2020 at 06:11,	
naturalfashionbd,	Clothing (brand),	https://www.facebook.com/naturalfashionbd,	01875-348578,	4790 likes,	Thursday 4 February 2021 at 06:55,	Friday 5 February 2021 at 05:28,	
brillesshop,	Sunglasses & eyewear shop,	https://www.facebook.com/brillesshop,	01985-879125,	6194 likes,	Saturday 23 January 2021 at 10:11,	Sunday 31 January 2021 at 03:02,	
Lafemenia,	Accessories · Clothing (brand),	https://www.facebook.com/Lafemenia,	,	3852 likes,	Tuesday 2 February 2021 at 00:32,	Monday 4 January 2021 at 04:34,	
mblxpress,	Mobile phone shop · Accessories,	https://www.facebook.com/mblxpress,	01765-776600,	263 likes,	Sunday 6 December 2020 at 02:58,	Thursday 31 December 2020 at 11:17,	
ordinarycollectiontn,	Product/service · Jewellery/watches,	https://www.facebook.com/ordinarycollectiontn,	01766-834596,	4931 likes,	Thursday 24 December 2020 at 10:44,	Saturday 26 December 2020 at 03:16,	
amarshokherbazar,	E-commerce website,	https://www.facebook.com/amarshokherbazar,	01826-200489,	10280 likes,	Friday 5 February 2021 at 02:41,	Thursday 4 February 2021 at 04:10,	
adonia.ara,	Clothing (brand),	https://www.facebook.com/adonia.ara,	01735-895186,	2250 likes,	,	,	
bdglamorous3,	Women's clothes shop,	https://www.facebook.com/bdglamorous3,	01786-543583,	95710 likes,	Friday 5 February 2021 at 08:26,	Wednesday 27 January 2021 at 09:56,	
FastFashion11,	Clothing (brand) · Men's clothes shop,	https://www.facebook.com/FastFashion11,	01874-606629,	9960 likes,	Thursday 4 February 2021 at 22:23,	Sunday 31 January 2021 at 02:57,	
click4234,	E-commerce website,	https://www.facebook.com/click4234,	01871-949242,	4927 likes,	Tuesday 3 November 2020 at 22:43,	Wednesday 4 November 2020 at 08:06,	
Pxngame.site,	Video games shop · Video game,	https://www.facebook.com/Pxngame.site,	01712-629097,	4625 likes,	Saturday 30 January 2021 at 01:50,	Saturday 5 October 2019 at 04:29,	
ajandimport,	Women's clothes shop · Jewellery & watches shop · Jewellery/watches,	https://www.facebook.com/ajandimport,	,	15500 likes,	Saturday 30 January 2021 at 03:39,	Wednesday 22 March 2017 at 09:26,	
Hardcorechef.official,	Live & raw food restaurant · Pizza Place · Diner,	https://www.facebook.com/Hardcorechef.official,	01714-300938,	1183 likes,	Monday 21 December 2020 at 22:19,	Monday 21 December 2020 at 22:17,	
BhaiDot,	Apparel & clothing,	https://www.facebook.com/BhaiDot,	01710-468561,	394 likes,	Saturday 31 October 2020 at 21:54,	Friday 30 October 2020 at 22:20,	Monday 21 October 2019 at 00:05
tasinjamdani,	Shopping & retail,	https://www.facebook.com/tasinjamdani,	01818-662830,	6888 likes,	Thursday 28 January 2021 at 06:52,	Monday 11 January 2021 at 02:09,	
ononno.wand.official,	Interest,	https://www.facebook.com/ononno.wand.official,	01910-542127,	38409 likes,	Wednesday 30 December 2020 at 07:25,	Saturday 24 October 2020 at 09:26,	
rajshahiraampawajay,	Fruit & vegetable shop · Organic food shop,	https://www.facebook.com/rajshahiraampawajay,	01758-681047,	344 likes,	Friday 31 July 2020 at 11:23,	Sunday 5 July 2020 at 11:16,	
sharjanascreation,	Arts and crafts shop,	https://www.facebook.com/sharjanascreation,	01674-549297,	730 likes,	Friday 5 February 2021 at 21:46,	Friday 5 February 2021 at 21:43,	
bikikini2020,	Women's clothes shop,	https://www.facebook.com/bikikini2020,	01311-703037,	28393 likes,	Wednesday 3 February 2021 at 23:39,	Friday 29 January 2021 at 03:34,	
dreamfashionltd,	Baby & children's clothing store,	https://www.facebook.com/dreamfashionltd,	01718-257959,	9345 likes,	Sunday 13 December 2020 at 23:56,	Tuesday 15 December 2020 at 03:31,	Friday 8 May 2020 at 23:39
GreenfashionGroup,	Fabric shop · Men's clothes shop,	https://www.facebook.com/GreenfashionGroup,	01309-004282,	28849 likes,	Monday 16 November 2020 at 18:44,	Saturday 26 September 2020 at 00:13,	Saturday 26 September 2020 at 00:00
Tonoyaswardrobe,	Clothing (brand) · Boutique shop · Women's clothes shop,	https://www.facebook.com/Tonoyaswardrobe,	01728-718140,	2692 likes,	Wednesday 30 December 2020 at 22:53,	Wednesday 30 December 2020 at 23:08,	
ABbutiquesZone,	Shopping & retail,	https://www.facebook.com/ABbutiquesZone,	01674-563566,	411 likes,	Saturday 23 January 2021 at 00:49,	Thursday 24 December 2020 at 07:46,	
Gorgeous91youOfficial91,	Women's clothes shop · Clothing (brand),	https://www.facebook.com/Gorgeous91youOfficial91,	,	3741 likes,	Friday 6 November 2020 at 22:14,	Tuesday 6 October 2020 at 10:04,	
senoritacosmeticcollections,	Product/service · E-commerce website · Business service,	https://www.facebook.com/senoritacosmeticcollections,	01672-515215,	21742 likes,	Tuesday 17 November 2020 at 10:13,	Tuesday 27 October 2020 at 05:23,	
lilacfashion.ctg,	Clothing (brand) · Shopping & retail · Product/service,	https://www.facebook.com/lilacfashion.ctg,	01671-471516,	526 likes,	Tuesday 29 December 2020 at 08:06,	Tuesday 29 September 2020 at 09:04,	
ajkershop.com.bd,	Shopping & retail · Product/service,	https://www.facebook.com/ajkershop.com.bd,	09638-254594,	299 likes,	Tuesday 18 August 2020 at 09:26,	Tuesday 18 August 2020 at 09:16,	
FashionEraBd,	Women's clothes shop · Baby & children's clothing store · Clothing (brand),	https://www.facebook.com/FashionEraBd,	01821-888888,	89018 likes,	Friday 5 February 2021 at 20:40,	Thursday 4 February 2021 at 02:37,	
sweetlayers.khulna,	Bakery,	https://www.facebook.com/sweetlayers.khulna,	01910-462211,	663 likes,	Friday 5 February 2021 at 22:12,	Friday 5 February 2021 at 23:09,	
Hennaartbymimu,	Artist,	https://www.facebook.com/Hennaartbymimu,	01637-000462,	485 likes,	Saturday 2 January 2021 at 01:34,	Thursday 31 December 2020 at 23:32,	
modebysara,	Clothes shop,	https://www.facebook.com/modebysara,	01778-410044,	5298 likes,	Friday 22 January 2021 at 05:45,	Saturday 23 January 2021 at 23:21,	
popularbazzar,	Supermarket · E-commerce website · Product/service,	https://www.facebook.com/popularbazzar,	01777-662029,	2734 likes,	Saturday 16 January 2021 at 10:45,	Tuesday 5 January 2021 at 12:53,	
pottopuran,	Product/service,	https://www.facebook.com/pottopuran,	01767-433520,	1470 likes,	Monday 1 February 2021 at 09:22,	Saturday 30 January 2021 at 20:42,	
sjkchemicals,	Chemical company,	https://www.facebook.com/sjkchemicals,	,	1464 likes,	Monday 8 May 2017 at 11:51,	Tuesday 5 July 2016 at 18:53,	
riajuljannatbd,	Cosmetics shop · Women's clothes shop · Jewellery/watches,	https://www.facebook.com/riajuljannatbd,	01730-722870,	345434 likes,	,	,	
GadgetStoreSylhet,	Mobile phone shop · Accessories,	https://www.facebook.com/GadgetStoreSylhet,	01715-928966,	1877 likes,	Friday 5 February 2021 at 02:57,	Friday 5 February 2021 at 06:18,	
fatemazfashion,	Design & fashion,	https://www.facebook.com/fatemazfashion,	01711-504218,	4348 likes,	Wednesday 3 February 2021 at 07:46,	Friday 15 January 2021 at 01:08,	
projapoticollection2020,	Clothing (brand) · Women's clothes shop,	https://www.facebook.com/projapoticollection2020,	01735-441623,	1986 likes,	Thursday 4 February 2021 at 21:56,	Wednesday 3 February 2021 at 21:49,	
dhakamartweb,	E-commerce website · Shopping & retail,	https://www.facebook.com/dhakamartweb,	01772-909339,	16670 likes,	Thursday 31 December 2020 at 09:44,	Thursday 25 June 2020 at 13:40,	
citytechrp,	Mobile phone shop,	https://www.facebook.com/citytechrp,	01842-132088,	19881 likes,	Friday 29 January 2021 at 01:38,	Friday 29 January 2021 at 03:04,	Wednesday 29 July 2020 at 03:46
philipselectronicsbd,	Electronics · Product/service,	https://www.facebook.com/philipselectronicsbd,	01873-469747,	211 likes,	Sunday 24 January 2021 at 22:45,	Sunday 8 November 2020 at 00:30,	
0AllinOneClick,	Women's clothes shop,	https://www.facebook.com/0AllinOneClick,	01906-733937,	16912 likes,	Wednesday 3 February 2021 at 03:33,	Tuesday 2 February 2021 at 03:09,	
MojarBahar,	Food delivery service,	https://www.facebook.com/MojarBahar,	01722-229092,	465 likes,	Wednesday 20 January 2021 at 21:17,	Wednesday 27 January 2021 at 04:03,	Saturday 5 December 2020 at 00:14
gameshop20,	Games/toys,	https://www.facebook.com/gameshop20,	01625-992329,	4343 likes,	Friday 15 January 2021 at 01:34,	Monday 18 January 2021 at 19:10,	
shaikhafrinrahman,	Beauty, cosmetic & personal care,	https://www.facebook.com/shaikhafrinrahman,	+44 7736 943785,	4585 likes,	Wednesday 3 February 2021 at 01:16,	Saturday 19 September 2020 at 07:57,	
masturifoods,	Restaurant,	https://www.facebook.com/masturifoods,	01406-097884,	1838 likes,	Tuesday 2 February 2021 at 02:12,	Sunday 21 July 2019 at 07:25,	
NUH410,	Clothes shop,	https://www.facebook.com/NUH410,	01915-156722,	2735 likes,	,	,	
NoorInLifestyle,	Design & fashion · Women's clothes shop · Clothing (brand),	https://www.facebook.com/NoorInLifestyle,	01727-262627,	824 likes,	Sunday 17 January 2021 at 04:46,	Tuesday 19 January 2021 at 05:28,	Friday 29 January 2021 at 23:00
onlinesmartshopbd123,	Product/service · Shopping & retail,	https://www.facebook.com/onlinesmartshopbd123,	01950-591834,	894 likes,	Wednesday 11 November 2020 at 20:44,	Tuesday 10 November 2020 at 19:27,	
Exclusivedesigningwear,	Design & fashion · Women's clothes shop · Jewellery/watches,	https://www.facebook.com/Exclusivedesigningwear,	01632-655238,	1322 likes,	Monday 1 February 2021 at 03:27,	Monday 1 February 2021 at 03:22,	Monday 25 January 2021 at 09:12
timeforshoppingbd,	E-commerce website,	https://www.facebook.com/timeforshoppingbd,	,	204 likes,	Thursday 14 January 2021 at 06:27,	Thursday 15 October 2020 at 23:05,	
BLUEBUTTERFLYPRO2020,	Women's clothes shop · Clothing (brand) · Video creator,	https://www.facebook.com/BLUEBUTTERFLYPRO2020,	01972-300031,	4183 likes,	Friday 5 February 2021 at 22:15,	Saturday 6 February 2021 at 00:11,	
sarascollection99,	Women's clothes shop · Boutique shop · Clothing (brand),	https://www.facebook.com/sarascollection99,	,	39585 likes,	Wednesday 3 February 2021 at 02:32,	Thursday 21 January 2021 at 06:17,	Tuesday 10 November 2020 at 01:22
MalihaFashionBD,	Women's clothes shop,	https://www.facebook.com/MalihaFashionBD,	,	8580 likes,	Thursday 4 February 2021 at 06:29,	Wednesday 3 February 2021 at 06:28,	
sarcbazar.com.bd,	Product/service · Women's clothes shop · Phone/tablet,	https://www.facebook.com/sarcbazar.com.bd,	01716-833653,	25623 likes,	Tuesday 2 February 2021 at 22:43,	Monday 1 February 2021 at 08:12,	
pathaghor,	Education,	https://www.facebook.com/pathaghor,	,	2055 likes,	,	,	
i4TopUp,	Video games shop,	https://www.facebook.com/i4TopUp,	01834-525145,	5336 likes,	Tuesday 2 February 2021 at 11:28,	Sunday 24 January 2021 at 13:11,	
rmtrendywomenshop,	Women's clothes shop,	https://www.facebook.com/rmtrendywomenshop,	01842-445049,	1707 likes,	Thursday 8 October 2020 at 05:15,	Wednesday 10 June 2020 at 00:04,	
stylinef,	Product/service · Business centre,	https://www.facebook.com/stylinef,	01998-800322,	16819 likes,	Friday 5 February 2021 at 06:09,	Friday 5 February 2021 at 06:03,	Sunday 1 November 2020 at 05:26
aizafashion71,	Clothing (brand),	https://www.facebook.com/aizafashion71,	01921-594971,	1187 likes,	Friday 16 October 2020 at 11:45,	Monday 26 October 2020 at 09:05,	
tomatoads,	Advertising agency,	https://www.facebook.com/tomatoads,	01613-866281,	41184 likes,	Sunday 28 May 2017 at 01:29,	Sunday 28 May 2017 at 02:05,	
MarjanBoutiqu,	Clothing (brand) · Product/service,	https://www.facebook.com/MarjanBoutiqu,	01888-166625,	718716 likes,	,	,	
emsisesoft,	Software company,	https://www.facebook.com/emsisesoft,	,	2025 likes,	Tuesday 12 January 2021 at 03:13,	Tuesday 12 January 2021 at 03:01,	Thursday 17 December 2020 at 22:43
Scorpia.shop,	Local business,	https://www.facebook.com/Scorpia.shop,	,	1175 likes,	Friday 5 February 2021 at 18:20,	Monday 1 February 2021 at 08:14,	
originalantik,	Video creator · Artist · Author,	https://www.facebook.com/originalantik,	,	165873 likes,	Friday 5 February 2021 at 22:03,	Saturday 30 January 2021 at 02:29,	
royalbengal2020,	Product/service · Clothing (brand),	https://www.facebook.com/royalbengal2020,	01645-000846,	6001 likes,	Sunday 4 October 2020 at 03:22,	Thursday 1 October 2020 at 11:20,	
shovacraftsjessorebd,	Shopping & retail,	https://www.facebook.com/shovacraftsjessorebd,	01915-563086,	734 likes,	Sunday 17 January 2021 at 08:35,	Sunday 17 January 2021 at 08:27,	Saturday 31 October 2020 at 04:10
skonlineshoppingbd,	E-commerce website,	https://www.facebook.com/skonlineshoppingbd,	01322-444886,	3379 likes,	Friday 5 February 2021 at 07:36,	Friday 5 February 2021 at 03:35,	
saharaboutiques,	Women's clothes shop,	https://www.facebook.com/saharaboutiques,	01795-279124,	3709 likes,	Friday 18 December 2020 at 09:16,	Saturday 21 November 2020 at 03:10,	
arohinish,	Clothing (brand),	https://www.facebook.com/arohinish,	01404-385872,	5123 likes,	Monday 4 January 2021 at 00:34,	Sunday 3 January 2021 at 12:12,	
banglarrangbd,	Design & fashion · Business service,	https://www.facebook.com/banglarrangbd,	01628-121006,	16530 likes,	Monday 1 February 2021 at 06:58,	,	
BDVoyage,	Clothing (brand),	https://www.facebook.com/BDVoyage,	,	1340 likes,	Wednesday 27 January 2021 at 02:16,	Wednesday 27 January 2021 at 03:07,	
mmbazar.online.shop,	Product/service · Shopping service,	https://www.facebook.com/mmbazar.online.shop,	01885-702301,	120 likes,	Monday 14 September 2020 at 12:27,	Monday 14 September 2020 at 13:23,	
zohajihan,	Baby goods/children's goods,	https://www.facebook.com/zohajihan,	01676-067004,	540 likes,	Sunday 17 January 2021 at 06:23,	Sunday 17 January 2021 at 22:12,	
halimunfashion,	Clothing (brand) · Women's clothes shop,	https://www.facebook.com/halimunfashion,	01903-400084,	4037 likes,	Friday 5 February 2021 at 01:35,	Tuesday 12 January 2021 at 04:38,	
glowspaark,	Cosmetics shop · Health/beauty · Beauty, cosmetic & personal care,	https://www.facebook.com/glowspaark,	,	4486 likes,	Tuesday 2 February 2021 at 21:17,	Friday 5 February 2021 at 21:08,	
mukhmonon,	Artist · Product/service,	https://www.facebook.com/mukhmonon,	,	492 likes,	Thursday 31 December 2020 at 05:22,	Monday 5 October 2020 at 09:11,	
charuchapola,	Product/service · Women's clothes shop,	https://www.facebook.com/charuchapola,	01533-522493,	266 likes,	Saturday 19 September 2020 at 08:46,	Tuesday 22 September 2020 at 04:02,	
Traditionalchapai,	Product/service · Shopping & retail,	https://www.facebook.com/Traditionalchapai,	01776-555667,	1221 likes,	Monday 14 December 2020 at 02:04,	Wednesday 8 July 2020 at 21:42,	
VemosDeCompras,	Clothes shop · Business service,	https://www.facebook.com/VemosDeCompras,	01637-829475,	4218 likes,	Saturday 12 December 2020 at 07:51,	Wednesday 16 December 2020 at 07:20,	
NovaSwarovski,	Women's clothes shop · Boutique shop · Fashion designer,	https://www.facebook.com/NovaSwarovski,	01742-700800,	46141 likes,	Saturday 6 February 2021 at 00:01,	Saturday 30 January 2021 at 22:39,	
mrandmrsbd2020,	Clothes shop · Product/service · Shopping service,	https://www.facebook.com/mrandmrsbd2020,	01717-154610,	81 likes,	Sunday 22 November 2020 at 09:27,	Sunday 22 November 2020 at 09:21,	
BeautyCity.bd.93,	Cosmetics shop · Health/beauty · Beauty, cosmetic & personal care,	https://www.facebook.com/BeautyCity.bd.93,	01838-472725,	17406 likes,	Friday 5 February 2021 at 01:31,	Friday 5 February 2021 at 23:06,	
Sfashionzone1,	Women's clothes shop,	https://www.facebook.com/Sfashionzone1,	01728-732432,	23581 likes,	Friday 5 February 2021 at 07:31,	Tuesday 25 February 2020 at 23:54,	
Sprinkelscatering,	Caterer · Food delivery service,	https://www.facebook.com/Sprinkelscatering,	01919-157466,	4192 likes,	Friday 27 November 2020 at 20:49,	Thursday 19 November 2020 at 20:08,	
LiveLoveSparkle.VaAnnat,	Clothing (brand) · Fashion designer · Boutique shop,	https://www.facebook.com/LiveLoveSparkle.VaAnnat,	01858-764876,	18374 likes,	Tuesday 2 February 2021 at 03:38,	Tuesday 26 January 2021 at 05:03,	Wednesday 16 September 2020 at 01:27
astrolifebd,	Product/service · Shopping & retail · Health/beauty,	https://www.facebook.com/astrolifebd,	,	781 likes,	Friday 29 January 2021 at 12:02,	Tuesday 17 November 2020 at 05:50,	
Alimama.com.bd,	Shopping service · E-commerce website,	https://www.facebook.com/Alimama.com.bd,	,	1928 likes,	Thursday 4 February 2021 at 01:14,	Thursday 4 February 2021 at 04:12,	
NEHAR.FABRICS.PAGE,	Women's clothes shop,	https://www.facebook.com/NEHAR.FABRICS.PAGE,	01776-772755,	11193 likes,	Monday 25 January 2021 at 03:59,	Sunday 24 January 2021 at 05:05,	
Rubayafashion,	Clothing (brand),	https://www.facebook.com/Rubayafashion,	01610-887362,	6319 likes,	Thursday 10 December 2020 at 05:34,	Thursday 10 December 2020 at 04:17,	
vintagesyl18,	Product/service,	https://www.facebook.com/vintagesyl18,	01765-213594,	2420 likes,	Tuesday 21 July 2020 at 09:34,	Wednesday 29 January 2020 at 05:57,	
RMCLOSETDHAKA,	Clothing (brand) · Women's clothes shop,	https://www.facebook.com/RMCLOSETDHAKA,	01732-201251,	6288 likes,	Friday 5 February 2021 at 19:16,	Sunday 31 January 2021 at 03:50,	
SolaimanAhmedJishan,	Public figure,	https://www.facebook.com/SolaimanAhmedJishan,	01673-784359,	5053 likes,	,	,	
BdTelemall,	Shopping & retail,	https://www.facebook.com/BdTelemall,	01766-488334,	57 likes,	Monday 22 June 2020 at 05:45,	Monday 22 June 2020 at 05:43,	
M12OnlineShop,	Women's clothes shop,	https://www.facebook.com/M12OnlineShop,	01623-253021,	871 likes,	Sunday 17 January 2021 at 21:47,	Thursday 7 January 2021 at 01:54,	
bd.thehanger,	Women's clothes shop · Men's clothes shop,	https://www.facebook.com/bd.thehanger,	01824-572651,	2049 likes,	Sunday 31 January 2021 at 23:52,	Sunday 31 January 2021 at 23:44,	Monday 18 January 2021 at 04:49
BDGAMERS121,	Gaming video creator,	https://www.facebook.com/BDGAMERS121,	,	25116 likes,	Thursday 4 February 2021 at 09:15,	Sunday 24 January 2021 at 01:14,	
rashinipu,	Shopping & retail,	https://www.facebook.com/rashinipu,	01719-593160,	406 likes,	Wednesday 3 February 2021 at 18:48,	Wednesday 3 February 2021 at 18:47,	
OroraShop54,	Interest,	https://www.facebook.com/OroraShop54,	,	28396 likes,	Friday 5 February 2021 at 02:46,	Friday 5 February 2021 at 05:10,	Monday 18 January 2021 at 02:17
AnMofficial101,	Clothing (brand),	https://www.facebook.com/AnMofficial101,	,	1829 likes,	Wednesday 13 January 2021 at 07:38,	Wednesday 13 January 2021 at 07:37,	
amarbazars,	E-commerce website,	https://www.facebook.com/amarbazars,	01710-621233,	121676 likes,	Friday 5 February 2021 at 04:12,	Wednesday 30 December 2020 at 21:42,	
pushpita143shopping,	Product/service,	https://www.facebook.com/pushpita143shopping,	01959-136368,	450 likes,	Thursday 28 January 2021 at 08:33,	Thursday 28 January 2021 at 08:29,	
FruitsOrganica,	Organic food shop · Fruit & vegetable shop,	https://www.facebook.com/FruitsOrganica,	01671-818472,	1113 likes,	,	,	
durbarfoodmymensingh,	Food delivery service · Event planner,	https://www.facebook.com/durbarfoodmymensingh,	01770-681833,	946 likes,	Friday 23 October 2020 at 17:16,	Tuesday 21 April 2020 at 17:08,	
iconfashion.com.bd,	Local business,	https://www.facebook.com/iconfashion.com.bd,	01776-206973,	28337 likes,	Wednesday 3 February 2021 at 06:48,	Thursday 4 February 2021 at 02:03,	
divasstylebd,	Local business,	https://www.facebook.com/divasstylebd,	,	227 likes,	Tuesday 1 December 2020 at 04:05,	Sunday 25 November 2018 at 03:07,	
ElegantCraft.BD,	E-commerce website · Arts and crafts shop · Beauty, cosmetic & personal care,	https://www.facebook.com/ElegantCraft.BD,	01938-664823,	482 likes,	Tuesday 27 October 2020 at 00:40,	Wednesday 9 September 2020 at 03:32,	Monday 21 September 2020 at 05:04
CavinKareBD,	Health/beauty,	https://www.facebook.com/CavinKareBD,	,	35337 likes,	Thursday 4 February 2021 at 05:00,	Tuesday 22 December 2020 at 04:55,	
gsfworld,	Women's clothes shop,	https://www.facebook.com/gsfworld,	01739-873886,	522 likes,	Tuesday 27 October 2020 at 11:02,	Friday 18 September 2020 at 03:40,	
BDTuchBeautawraty,	Beauty shop,	https://www.facebook.com/BDTuchBeautawraty,	01784-283028,	18043 likes,	Friday 5 February 2021 at 02:55,	Wednesday 13 January 2021 at 21:06,	
bonhomiefashion,	Women's clothes shop · E-commerce website,	https://www.facebook.com/bonhomiefashion,	01679-626262,	24782 likes,	Thursday 4 February 2021 at 06:39,	Thursday 5 November 2020 at 00:00,	
creatbysylheti,	Clothing (brand),	https://www.facebook.com/creatbysylheti,	01521-442457,	5874 likes,	Friday 5 February 2021 at 05:35,	Friday 5 February 2021 at 09:32,	
ovishanishop,	Women's clothes shop · Cosmetics shop · Cupcake Shop,	https://www.facebook.com/ovishanishop,	01706-260463,	22048 likes,	Thursday 4 February 2021 at 18:51,	Tuesday 28 May 2019 at 05:14,	
nibaaaassh,	Women's clothes shop,	https://www.facebook.com/nibaaaassh,	01612-188886,	781 likes,	Saturday 6 February 2021 at 00:02,	Monday 16 November 2020 at 10:29,	
ddp.bd,	Clothes shop · Product/service,	https://www.facebook.com/ddp.bd,	01400-516444,	832 likes,	Friday 22 January 2021 at 00:12,	Friday 22 January 2021 at 00:05,	
LAZYDUDEBD,	Home decor · Furniture,	https://www.facebook.com/LAZYDUDEBD,	01740-755007,	57256 likes,	,	,	
kangana.ctg,	Brand,	https://www.facebook.com/kangana.ctg,	01836-053626,	17989 likes,	Monday 12 October 2020 at 07:55,	Thursday 8 November 2018 at 02:56,	
